House_Age,Years_Since_Remod,Was_Remodeled,Garage_Age,Is_New_House,Total_Living_Area,Total_Area_Including_Garage,Basement_Ratio,Garage_Ratio,First_Second_Ratio,Area_Per_Room,Building_Density,Total_Full_Baths,Total_Half_Baths,Total_Bathrooms,Bath_Bedroom_Ratio,Has_Multiple_Baths,Total_Rooms_Baths,Has_Pool,Has_Fireplace,Has_Garage,Has_Basement,Has_Deck_Porch,Total_Outdoor_SF,Has_Large_Garage,Luxury_Score,Total_Quality_Score,Avg_Quality_Score,Is_High_Quality,Is_Excellent_Quality,Quality_Condition_Score,Is_Single_Family,Is_Two_Story,Is_One_Story,Is_Residential_Low_Density,Quality_x_Size,Premium_Neighborhood_x_Quality,New_x_Quality,Area_x_Bathrooms,Is_Normal_Sale,Is_Partial_Sale,Is_Abnormal_Sale,Is_Peak_Season
37,37,0,37.0,0,1470.0,1734.0,0.4888663967611336,0.2672064777327935,0.9564356435643564,164.5,0.5871505056513979,1.0,1.0,1.5,0.5,0,6.5,0,0,1,1,0,0,0,0,9.0,3.0,0,0,9,0,1,0,0,5922,0.0,0,1480.5,1,0,0,0
6,6,0,6.0,0,2040.0,2433.0,0.5197319434102755,0.2926284437825763,1.082170542635659,167.75,0.1641590214067278,3.0,1.0,3.5,0.875,1,10.5,0,1,1,1,1,156,0,3,12.0,4.0,1,0,12,1,1,0,1,9394,0.0,0,4697.0,1,0,0,1
1,1,0,1.0,1,3908.0,4803.0,0.9802431610942248,0.4533941236068896,1973.0,197.3,0.1386799746960005,2.0,0.0,2.0,0.5,1,11.0,0,1,1,1,1,360,1,3,12.0,4.0,1,1,13,1,0,1,1,15784,8.0,8,3946.0,0,1,0,1
33,33,0,27.0,0,1848.0,2128.0,0.9989189189189188,0.3027027027027027,924.0,154.0,0.1156300838443248,1.0,0.0,1.0,0.25,0,6.0,0,0,1,1,0,0,0,0,10.0,3.333333333333333,0,0,11,1,0,1,1,4620,0.0,0,924.0,1,0,0,0
53,53,0,53.0,0,2313.0,2599.0,1.0209606986899564,0.2497816593886463,1144.0,163.42857142857142,0.1305787010615226,2.0,0.0,2.0,0.5,1,8.0,0,0,1,1,1,257,0,1,10.0,3.333333333333333,0,0,12,1,0,1,1,5720,0.0,0,2288.0,1,0,0,1
47,47,0,47.0,0,2358.0,2980.0,0.9991525423728812,0.5271186440677966,1179.0,196.5,0.1430651619949035,1.0,0.0,1.0,0.3333333333333333,0,6.0,0,0,1,1,0,0,0,0,9.0,3.0,0,0,12,1,0,1,1,7074,0.0,0,1179.0,1,0,0,1
87,57,1,87.0,0,2038.0,2376.0,0.891465677179963,0.313543599257885,1077.0,153.85714285714286,0.1200936663693131,1.0,0.0,1.0,0.3333333333333333,0,7.0,0,0,1,1,0,0,0,0,8.0,2.6666666666666665,0,0,7,1,0,1,0,5385,0.0,0,1077.0,0,0,1,0
2,2,0,2.0,0,3442.0,3996.0,0.9994192799070848,0.321718931475029,1721.0,215.125,0.1859535386277687,3.0,0.0,3.0,0.75,1,10.0,0,0,1,1,1,195,0,2,12.0,4.0,1,1,13,1,0,1,1,13768,8.0,0,5163.0,1,0,0,0
93,3,1,93.0,0,2184.0,2492.0,0.4996568291008922,0.2113932738503774,0.9986282578875172,182.0,0.2426262289618397,1.0,1.0,1.5,0.3,0,8.5,0,0,1,1,1,248,0,1,11.0,3.6666666666666665,0,0,13,1,1,0,0,8736,0.0,0,2184.0,1,0,0,1
68,58,1,68.0,0,2320.0,3148.0,0.6151704940848991,0.5762004175365344,1.5985533453887883,159.55555555555554,0.132950652717341,2.0,0.0,2.0,0.5,1,10.0,0,1,1,1,1,126,0,2,9.0,3.0,0,0,12,0,0,1,0,8616,0.0,0,2872.0,1,0,0,1
89,57,1,89.0,0,3994.0,4858.0,0.5219047619047619,0.3291428571428571,1.091633466135458,238.54545454545453,0.1170331385754426,3.0,1.0,3.5,0.7,1,13.5,0,1,1,1,0,0,1,3,10.0,3.333333333333333,0,0,12,1,1,0,1,15744,0.0,0,9184.0,1,0,0,0
90,48,1,48.0,0,2253.0,2568.0,0.8089887640449438,0.2528089887640449,5.698924731182796,177.85714285714286,0.1510922330097087,1.0,0.0,1.0,0.25,0,7.0,0,0,1,1,1,334,0,1,9.0,3.0,0,0,11,1,0,1,0,6225,0.0,0,1245.0,1,0,0,0
43,43,0,5.0,0,3456.0,3808.0,0.9994216310005783,0.2035858877964141,1728.0,157.0909090909091,0.162635294117647,2.0,1.0,2.5,0.3571428571428571,1,12.5,0,0,1,1,1,155,0,1,9.0,3.0,0,0,9,0,0,1,1,8640,0.0,0,4320.0,1,0,0,0
11,11,0,11.0,0,6872.0,7685.0,0.5351798079070806,0.1815948179584543,1.1669893514036789,406.9090909090909,0.2864823348694316,4.0,1.0,4.5,0.9,1,14.5,1,1,1,1,1,249,1,5,14.0,4.666666666666667,1,1,15,1,1,0,1,44760,10.0,0,20142.0,0,0,1,1
74,56,1,74.0,0,3297.0,3657.0,0.4057971014492754,0.1534526854219949,0.9948979591836736,234.5,0.1415977296057001,2.0,1.0,2.5,0.5,1,11.5,0,1,1,1,0,0,0,1,10.0,3.333333333333333,0,0,14,1,1,0,1,14070,0.0,0,5862.5,1,0,0,1
108,2,1,58.0,0,2424.0,2844.0,0.4895577395577395,0.257985257985258,1.0401002506265664,147.9090909090909,0.1779503445258667,2.0,0.0,2.0,0.4,1,12.0,0,0,1,1,1,252,0,1,8.0,2.6666666666666665,0,0,10,0,1,0,0,8135,0.0,0,3254.0,1,0,0,0
47,47,0,47.0,0,2184.0,2472.0,0.9990850869167428,0.263494967978042,1092.0,156.0,0.0940001721614874,1.0,1.0,1.5,0.375,0,7.5,0,1,1,1,1,164,0,2,9.0,3.0,0,0,10,1,0,1,1,5460,0.0,0,1638.0,1,0,0,0
87,3,1,74.0,0,2452.0,2632.0,0.6202113606340819,0.11889035667107,1.6330434782608696,168.11111111111111,0.247181833033818,1.0,1.0,1.5,0.3,0,9.5,0,0,1,1,1,174,0,1,9.0,3.0,0,0,13,1,1,0,0,7565,0.0,0,2269.5,1,0,0,1
66,57,1,4.0,0,1953.0,2393.0,0.6029532403609515,0.3609515996718622,2.4828571428571427,174.0,0.2029661723046159,1.0,1.0,1.5,0.375,0,7.5,0,1,1,1,0,0,0,1,9.0,3.0,0,0,12,1,0,1,0,7308,0.0,0,1827.0,1,0,0,0
50,50,0,50.0,0,2160.0,2448.0,0.9990749306197964,0.2664199814986124,1080.0,180.0,0.1141045958795562,1.0,0.0,1.0,0.25,0,6.0,0,0,1,1,1,130,0,1,9.0,3.0,0,0,13,1,0,1,1,6480,0.0,0,1080.0,1,0,0,1
4,4,0,4.0,0,2226.0,2616.0,0.4996632996632996,0.2626262626262626,0.9986541049798116,164.88888888888889,0.1178713264495631,2.0,1.0,2.5,0.625,1,10.5,0,1,1,1,1,60,0,2,12.0,4.0,0,0,11,1,1,0,1,8904,0.0,0,3710.0,1,0,0,1
49,9,1,49.0,0,3084.0,3403.0,0.9269206745783886,0.1992504684572142,1600.0,228.57142857142856,0.0980272025487072,2.0,0.0,2.0,0.6666666666666666,1,8.0,0,1,1,1,1,546,0,2,9.0,3.0,0,0,11,1,0,1,1,8000,0.0,0,3200.0,1,0,0,0
7,6,1,7.0,0,2698.0,3237.0,0.9992592592592592,0.3992592592592592,1349.0,192.7142857142857,0.1596260797538752,2.0,0.0,2.0,0.5,1,8.0,0,0,1,1,1,175,0,1,10.0,3.333333333333333,1,0,12,1,0,1,1,9443,0.0,0,2698.0,1,0,0,0
31,31,0,31.0,0,2207.0,2809.0,0.9873987398739874,0.5418541854185418,1110.0,222.0,0.1219512195121951,2.0,0.0,2.0,1.0,1,6.0,0,1,1,1,1,333,0,2,11.0,3.6666666666666665,0,0,11,1,0,0,1,5550,0.0,0,2220.0,1,0,0,1
59,57,1,59.0,0,2164.0,2404.0,0.9990766389658357,0.2216066481994459,1082.0,180.33333333333331,0.0927561080154307,1.0,0.0,1.0,0.3333333333333333,0,6.0,0,1,1,1,1,130,0,2,9.0,3.0,0,0,11,1,0,1,1,6492,0.0,0,1082.0,1,0,0,0
32,32,0,32.0,0,2684.0,3314.0,1.0112359550561798,0.4719101123595505,1334.0,190.57142857142856,0.1382240182364521,2.0,1.0,2.5,0.8333333333333334,1,8.5,0,1,1,1,1,16,0,2,10.0,3.333333333333333,0,0,11,1,0,1,1,8004,0.0,0,3335.0,1,0,0,0
16,15,1,16.0,0,4085.0,4797.0,0.5577582920320244,0.2714449104079298,1.335707925200356,262.2,0.2139185771395937,3.0,1.0,3.5,0.875,1,12.5,0,1,1,1,1,218,0,3,13.0,4.333333333333333,1,1,13,1,1,0,1,20976,8.0,0,9177.0,1,0,0,0
34,34,0,34.0,0,1788.0,2096.0,0.9988826815642458,0.3441340782122905,894.0,149.0,0.0839357806778706,2.0,0.0,2.0,0.5,1,7.0,0,0,1,1,1,365,0,1,9.0,3.0,0,0,11,1,0,1,1,4470,0.0,0,1788.0,1,0,0,0
1,0,1,1.0,1,4196.0,4866.0,0.4994640943193998,0.239371204001429,1.0209386281588448,233.16666666666663,0.1746130803794308,4.0,1.0,4.5,1.125,1,15.5,0,1,1,1,1,219,1,4,14.0,4.666666666666667,1,1,14,1,1,0,1,25182,9.0,9,12591.0,0,1,0,0
32,32,0,32.0,0,2058.0,2498.0,0.4844989185291997,0.3172314347512617,0.9398601398601398,198.0,0.1193079108203494,2.0,1.0,2.5,0.625,1,8.5,0,1,1,1,1,335,0,2,9.0,3.0,0,0,11,1,1,0,1,8316,0.0,0,3465.0,0,0,1,0
18,18,0,18.0,0,2673.0,3237.0,0.3898128898128898,0.2931392931392931,1.2294322132097335,213.66666666666663,0.1887700009816432,3.0,1.0,3.5,0.875,1,11.5,0,1,1,1,1,279,0,3,12.0,4.0,1,0,12,1,1,0,1,13461,7.0,0,6730.5,1,0,0,1
1,0,1,1.0,1,2829.0,3709.0,0.5093333333333333,0.4693333333333333,1.0380434782608696,208.22222222222223,0.1987485417329515,3.0,1.0,3.5,0.875,1,11.5,0,1,1,1,1,276,1,4,12.0,4.0,1,1,13,1,1,0,1,14992,8.0,8,6559.0,0,1,0,0
1,1,0,1.0,1,2282.0,2766.0,0.999124343257443,0.4238178633975482,1141.0,163.0,0.0872791249139447,1.0,1.0,1.5,0.375,0,7.5,0,0,1,1,0,0,0,0,11.0,3.6666666666666665,0,0,11,1,0,1,1,6846,0.0,6,1711.5,0,0,1,0
0,0,0,0.0,1,2264.0,2836.0,0.5130260521042084,0.3820975283901135,1.0534979423868314,187.0,0.0946176712415407,3.0,0.0,3.0,0.75,1,10.0,0,0,1,1,1,100,0,2,12.0,4.0,0,0,11,1,1,0,1,8976,0.0,6,4488.0,0,1,0,1
0,0,0,0.0,1,1836.0,2364.0,0.4995918367346939,0.4310204081632653,0.99836867862969,244.8,0.4078640453182272,2.0,1.0,2.5,0.8333333333333334,1,6.5,0,0,1,1,1,234,0,1,12.0,4.0,0,0,11,0,1,0,0,7344,6.0,6,3060.0,0,1,0,1
39,39,0,39.0,0,2752.0,3282.0,0.3981716607414931,0.2691721686135094,1.4581772784019975,246.0,0.1776814734561213,2.0,2.0,3.0,0.6,1,10.0,0,1,1,1,1,494,0,2,9.0,3.0,0,0,9,1,1,0,1,9840,0.0,0,5904.0,1,0,0,0
5,5,0,5.0,0,2438.0,3033.0,0.4862888482632541,0.3625837903717245,0.9466192170818504,234.28571428571428,0.226926802269268,2.0,1.0,2.5,0.625,1,8.5,0,0,1,1,1,45,0,1,12.0,4.0,1,0,12,1,1,0,1,11480,0.0,0,4100.0,1,0,0,1
77,57,1,0.0,0,1512.0,1512.0,0.7990487514863258,0.0,840.0,140.0,0.1913875598086124,1.0,0.0,1.0,0.25,0,6.0,0,1,0,1,0,0,0,1,9.0,3.0,0,0,12,1,0,1,0,4200,0.0,0,840.0,1,0,0,1
8,7,1,8.0,0,2843.0,3448.0,0.9874213836477987,0.4227812718378756,1430.0,204.28571428571428,0.087805477096893,2.0,0.0,2.0,0.5,1,8.0,0,0,1,1,1,33,0,1,12.0,4.0,1,0,12,1,0,1,1,10010,0.0,0,2860.0,1,0,0,1
41,3,1,41.0,0,1984.0,2278.0,0.998992950654582,0.29607250755287,992.0,141.71428571428572,0.0966296512760568,2.0,0.0,2.0,0.5,1,8.0,0,0,1,1,1,204,0,1,10.0,3.333333333333333,0,0,12,1,0,1,1,4960,0.0,0,1984.0,1,0,0,1
22,17,1,22.0,0,2884.0,3426.0,0.37774594078319,0.2588347659980898,1.4405594405594406,261.625,0.1018739352640545,2.0,1.0,2.5,0.625,1,9.5,0,1,1,1,1,427,0,2,10.0,3.333333333333333,1,0,13,1,1,0,1,14651,0.0,0,5232.5,1,0,0,0
8,8,0,8.0,0,2187.0,2627.0,0.4996572995202193,0.3015764222069911,0.9986301369863012,243.0,0.4512534818941504,2.0,1.0,2.5,0.8333333333333334,1,7.5,0,1,1,1,1,32,0,2,10.0,3.333333333333333,0,0,11,0,1,0,0,8748,6.0,0,3645.0,1,0,0,1
74,13,1,69.0,0,2375.0,2615.0,0.4304635761589404,0.1444912703190849,1.0455665024630545,237.14285714285717,0.1384602552339644,1.0,1.0,1.5,0.375,0,7.5,0,1,1,1,0,0,0,1,9.0,3.0,0,0,13,1,1,0,1,9960,0.0,0,2490.0,1,0,0,0
37,37,0,37.0,0,2192.0,2491.0,0.9990884229717412,0.2725615314494075,1096.0,156.57142857142858,0.0690567702098166,2.0,0.0,2.0,0.5,1,8.0,0,0,1,1,1,272,0,1,9.0,3.0,0,0,10,1,0,1,1,5480,0.0,0,2192.0,0,0,1,0
39,39,0,39.0,0,1788.0,2238.0,0.9988826815642458,0.5027932960893855,894.0,149.0,0.1024641833810888,1.0,0.0,1.0,0.25,0,6.0,0,1,1,1,0,0,0,1,10.0,3.333333333333333,0,0,10,1,0,1,1,4470,0.0,0,894.0,1,0,0,1
9,9,0,9.0,0,2656.0,3440.0,0.9408327246165084,0.5726807888970051,1368.0,152.0,0.1948440393106395,4.0,0.0,4.0,1.3333333333333333,1,12.0,0,0,1,1,1,48,1,3,10.0,3.333333333333333,1,0,12,0,0,0,0,9576,0.0,0,5472.0,1,0,0,0
26,26,0,26.0,0,2090.0,2672.0,0.8957388939256573,0.527651858567543,1102.0,183.66666666666663,0.105303392259914,2.0,0.0,2.0,0.6666666666666666,1,7.0,0,1,1,1,1,162,0,2,10.0,3.333333333333333,0,0,12,1,0,0,1,6612,0.0,0,2204.0,1,0,0,1
81,27,1,26.0,0,1810.0,2386.0,0.8844953173777316,0.5993756503642039,960.0,160.0,0.1375555237139991,1.0,0.0,1.0,0.3333333333333333,0,6.0,0,0,1,1,1,116,0,1,10.0,3.333333333333333,0,0,12,1,0,1,0,4800,0.0,0,960.0,1,0,0,0
1,0,1,1.0,1,3088.0,3956.0,0.9993527508090616,0.5618122977346278,1544.0,193.0,0.1198385594535858,2.0,0.0,2.0,0.5,1,9.0,0,0,1,1,1,35,1,2,12.0,4.0,1,1,13,1,0,1,1,12352,8.0,8,3088.0,0,1,0,1
54,54,0,46.0,0,1664.0,2192.0,0.9987995198079233,0.6338535414165666,832.0,166.4,0.1151079136690647,1.0,0.0,1.0,0.3333333333333333,0,5.0,0,0,1,1,0,0,0,0,10.0,3.333333333333333,0,0,12,1,0,1,1,4992,0.0,0,832.0,1,0,0,1
1,1,0,1.0,1,3288.0,4124.0,0.5052631578947369,0.3826086956521739,1.0710900473933649,198.54545454545453,0.1931205234768768,3.0,1.0,3.5,0.875,1,13.5,0,1,1,1,1,102,1,4,15.0,5.0,1,1,14,1,1,0,1,19656,9.0,9,7644.0,1,0,0,1
47,47,0,47.0,0,2080.0,2366.0,0.999039385206532,0.2747358309317964,1040.0,148.57142857142858,0.137547943393731,1.0,0.0,1.0,0.25,0,7.0,0,0,1,1,1,392,0,1,9.0,3.0,0,0,10,1,0,1,1,5200,0.0,0,1040.0,1,0,0,1
86,56,1,12.0,0,1973.0,2543.0,0.4764397905759162,0.4263275991024682,2.038636363636364,167.0,0.1210035322887419,1.0,1.0,1.5,0.375,0,8.5,0,0,1,1,1,167,0,1,9.0,3.0,0,0,10,1,0,1,0,5344,0.0,0,2004.0,1,0,0,0
74,11,1,89.0,0,2279.0,2441.0,0.653372008701958,0.1174764321972443,1.662162162162162,196.8571428571429,0.3376623376623376,1.0,0.0,1.0,0.25,0,7.0,0,0,1,1,1,94,0,1,10.0,3.333333333333333,0,0,14,1,0,1,0,8268,0.0,0,1378.0,1,0,0,1
41,6,1,41.0,0,2910.0,3362.0,0.974898236092266,0.3066485753052917,1473.0,245.5,0.0586946126872808,3.0,0.0,3.0,1.5,1,8.0,0,1,1,1,1,108,0,3,11.0,3.6666666666666665,0,0,13,1,0,1,1,7365,0.0,0,4419.0,0,1,0,1
5,4,1,5.0,0,3426.0,4282.0,0.999416569428238,0.499416569428238,1713.0,214.125,0.1785863219349457,3.0,0.0,3.0,0.75,1,10.0,0,1,1,1,1,196,1,4,14.0,4.666666666666667,1,1,13,1,0,1,1,13704,8.0,0,5139.0,1,0,0,0
73,9,1,73.0,0,4159.0,4539.0,0.3020344287949921,0.1189358372456964,1.545816733067729,290.3636363636364,0.262470211192374,2.0,1.0,2.5,0.5,1,12.5,0,1,1,1,0,0,0,1,10.0,3.333333333333333,1,1,14,1,1,0,1,25552,0.0,0,7985.0,0,0,0,0
9,9,0,9.0,0,3004.0,3290.0,0.9993346640053228,0.1902860944777112,1502.0,250.33333333333331,0.1538303973781237,2.0,1.0,2.5,1.25,1,7.5,0,1,1,1,0,0,0,1,12.0,4.0,1,0,12,0,0,1,0,10514,7.0,0,3755.0,1,0,0,0
42,42,0,42.0,0,1784.0,2072.0,0.9988801791713324,0.322508398656215,892.0,148.66666666666666,0.1247377989092434,1.0,0.0,1.0,0.25,0,6.0,0,0,1,1,0,0,0,0,9.0,3.0,0,0,10,1,0,1,1,4460,0.0,0,892.0,1,0,0,1
3,2,1,3.0,0,2850.0,3287.0,0.8943521594684385,0.2903654485049834,1504.0,188.0,0.4725102104932454,2.0,0.0,2.0,0.6666666666666666,1,9.0,0,1,1,1,1,176,0,2,12.0,4.0,1,0,12,0,0,1,1,10528,0.0,0,3008.0,1,0,0,1
94,56,1,9.0,0,3025.0,3465.0,0.3563424473330345,0.1972209771402958,1.1984924623115578,202.72727272727272,0.3593875906526994,2.0,0.0,2.0,0.3333333333333333,1,12.0,0,0,1,1,1,188,0,1,10.0,3.333333333333333,0,0,9,1,1,0,1,8920,0.0,0,4460.0,1,0,0,0
29,29,0,29.0,0,3077.0,3698.0,0.8677184466019418,0.3768203883495146,1647.0,205.875,0.1268386599922988,3.0,0.0,3.0,0.75,1,10.0,0,1,1,1,0,0,0,2,11.0,3.6666666666666665,0,0,11,1,0,1,1,8235,0.0,0,4941.0,1,0,0,0
4,4,0,4.0,0,2911.0,3521.0,0.5064666321779617,0.3155716502845318,1.0541976620616365,241.5,0.2208,3.0,1.0,3.5,0.875,1,10.5,0,1,1,1,1,120,0,3,12.0,4.0,1,0,12,1,1,0,1,13524,0.0,0,6762.0,1,0,0,1
57,6,1,57.0,0,3360.0,3936.0,0.556739231125521,0.2667901806391848,2158.0,269.75,0.1710526315789473,3.0,0.0,3.0,0.6,1,10.0,0,1,1,1,1,68,0,3,10.0,3.333333333333333,0,0,13,1,0,1,1,12948,0.0,0,6474.0,1,0,0,1
89,59,1,42.0,0,2214.0,2552.0,0.610909090909091,0.2458181818181818,1.5700934579439252,196.28571428571428,0.2543973338270691,1.0,0.0,1.0,0.3333333333333333,0,7.0,0,0,1,1,1,198,0,1,8.0,2.6666666666666665,0,0,10,1,0,1,1,5496,0.0,0,1374.0,1,0,0,0
19,19,0,19.0,0,2024.0,2533.0,0.9833496571988248,0.4985308521057786,1020.0,204.0,0.2610030706243603,2.0,0.0,2.0,1.0,1,6.0,0,0,1,1,1,135,0,1,10.0,3.333333333333333,1,1,13,0,0,1,0,8160,0.0,0,2040.0,1,0,0,0
53,12,1,53.0,0,2653.0,3030.0,0.5968712394705175,0.2268351383874849,1661.0,184.55555555555557,0.1730028122070617,2.0,0.0,2.0,0.5,1,10.0,0,1,1,1,1,206,0,2,10.0,3.333333333333333,0,0,12,1,0,0,1,9966,0.0,0,3322.0,1,0,0,0
61,56,1,61.0,0,2120.0,2560.0,0.5816554809843401,0.3281133482475764,1.5542857142857145,191.42857142857144,0.2083657285025656,2.0,0.0,2.0,0.5,1,8.0,0,0,1,1,0,0,0,0,9.0,3.0,0,0,12,0,0,1,0,8040,0.0,0,2680.0,0,0,1,1
15,15,0,15.0,0,1866.0,2258.0,0.2589345920431558,0.2643290627107215,1.2101341281669151,185.25,0.1623931623931624,2.0,1.0,2.5,0.625,1,9.5,0,1,1,1,1,125,0,2,11.0,3.6666666666666665,1,0,12,1,0,0,1,10374,0.0,0,3705.0,1,0,0,1
1,0,1,0.0,1,2444.0,2794.0,0.3995420721236405,0.2003434459072696,0.665395614871306,249.42857142857144,0.1794450154162384,3.0,1.0,3.5,0.875,1,9.5,0,1,1,1,1,34,1,4,12.0,4.0,0,0,11,1,1,0,1,10476,0.0,6,6111.0,0,1,0,1
31,31,0,31.0,0,2552.0,3137.0,0.9267924528301886,0.4415094339622641,1324.0,220.66666666666663,0.1472419928825623,2.0,1.0,2.5,0.625,1,7.5,0,1,1,1,1,443,0,2,11.0,3.6666666666666665,1,0,13,1,0,0,1,9268,0.0,0,3310.0,1,0,0,0
4,4,0,0.0,0,1828.0,1828.0,0.9989071038251366,0.0,914.0,182.8,0.1135262700285678,2.0,0.0,2.0,0.6666666666666666,1,6.0,0,0,0,1,1,32,0,1,11.0,3.6666666666666665,0,0,11,1,0,1,1,5484,0.0,0,1828.0,1,0,0,0
99,7,1,59.0,0,2262.0,2902.0,0.4868593955321945,0.4204993429697766,1.0512129380053907,169.0,0.1564653842197304,1.0,0.0,1.0,0.2,0,9.0,0,0,1,1,1,238,1,2,10.0,3.333333333333333,0,0,13,1,1,0,0,9126,0.0,0,1521.0,1,0,0,0
88,3,1,88.0,0,1840.0,2272.0,0.9077720207253888,0.4476683937823834,964.0,160.66666666666666,0.0721502881520844,2.0,0.0,2.0,0.6666666666666666,1,7.0,0,0,1,1,1,44,0,1,10.0,3.333333333333333,0,0,12,1,0,1,1,4820,0.0,0,1928.0,1,0,0,0
1,1,0,1.0,1,2478.0,3040.0,0.4879951980792317,0.3373349339735894,0.9739336492890996,208.125,0.2048978587250799,2.0,1.0,2.5,0.625,1,9.5,0,0,1,1,0,0,0,0,12.0,4.0,1,0,13,1,1,0,0,11655,7.0,7,4162.5,1,0,0,1
46,46,0,46.0,0,2051.0,2491.0,0.7272727272727273,0.3703703703703703,1187.0,169.57142857142858,0.0826716812926591,2.0,0.0,2.0,0.6666666666666666,1,8.0,0,1,1,1,1,128,0,2,9.0,3.0,0,0,10,1,0,1,1,5935,0.0,0,2374.0,1,0,0,0
47,47,0,47.0,0,2484.0,2808.0,0.999195494770716,0.2606596942880129,1242.0,177.42857142857142,0.1571356275303643,2.0,1.0,2.5,0.625,1,8.5,0,0,1,1,0,0,0,0,9.0,3.0,0,0,10,1,0,1,1,6210,0.0,0,3105.0,0,0,0,1
99,7,1,0.0,0,1968.0,1968.0,0.3440273037542662,0.0,1.0898716119828815,183.0,0.1478638521361478,2.0,0.0,2.0,0.5,1,9.0,0,0,0,1,1,176,0,1,10.0,3.333333333333333,0,0,13,1,1,0,0,7320,0.0,0,2928.0,1,0,0,0
107,57,1,77.0,0,1711.0,1963.0,0.4991243432574431,0.2206654991243432,1.9973753280839892,163.0,0.1925413432332096,1.0,0.0,1.0,0.25,0,7.0,0,0,1,1,1,96,0,1,8.0,2.6666666666666665,0,0,10,1,0,1,0,4564,0.0,0,1141.0,1,0,0,1
43,16,1,43.0,0,2604.0,2913.0,0.9992325402916348,0.237145049884881,1302.0,162.75,0.1392364452999679,2.0,1.0,2.5,0.625,1,9.5,0,0,1,1,1,333,0,1,11.0,3.6666666666666665,0,0,13,1,0,0,1,7812,0.0,0,3255.0,1,0,0,0
5,4,1,5.0,0,3564.0,4496.0,0.9994391475042064,0.5227145260796411,1782.0,222.75,0.1056250370458182,3.0,0.0,3.0,0.75,1,10.0,0,1,1,1,1,181,1,4,13.0,4.333333333333333,1,1,13,1,0,1,1,14256,8.0,0,5346.0,1,0,0,0
13,12,1,13.0,0,1950.0,2434.0,0.4769114307342922,0.3663890991672975,0.9117221418234442,220.0,0.3653473567672294,2.0,1.0,2.5,0.625,1,7.5,0,0,1,1,1,48,0,1,10.0,3.333333333333333,0,0,11,0,1,0,0,7920,0.0,0,3300.0,1,0,0,1
44,44,0,44.0,0,1924.0,2232.0,0.925,0.308,999.0,142.71428571428572,0.0889106443574225,2.0,0.0,2.0,0.5,1,8.0,0,0,1,1,1,216,0,1,10.0,3.333333333333333,0,0,10,0,0,0,1,4995,0.0,0,1998.0,1,0,0,0
60,1,1,60.0,0,2484.0,2765.0,0.4472917880023296,0.1636575422248107,2.0175746924428823,190.66666666666663,0.1503943908851884,1.0,1.0,1.5,0.375,0,9.5,0,1,1,1,1,160,0,2,9.0,3.0,0,0,9,1,0,1,1,8580,0.0,0,2574.0,1,0,0,0
31,31,0,31.0,0,2872.0,3350.0,0.7933832709113608,0.2983770287141074,1601.0,200.125,0.1347529669219762,2.0,0.0,2.0,0.5,1,9.0,0,1,1,1,0,0,0,1,10.0,3.333333333333333,1,0,12,1,0,1,1,11207,0.0,0,3202.0,0,0,1,0
2,1,1,2.0,0,1875.0,2500.0,0.4996003197442046,0.4996003197442046,0.9984025559105432,208.33333333333331,0.3111000497760079,2.0,1.0,2.5,0.8333333333333334,1,7.5,0,0,1,1,1,54,0,1,12.0,4.0,1,0,12,0,1,0,0,8750,7.0,0,3125.0,1,0,0,0
50,50,0,50.0,0,1844.0,2152.0,0.9989165763813652,0.333694474539545,922.0,153.66666666666666,0.0943608637805751,2.0,0.0,2.0,0.6666666666666666,1,7.0,0,0,1,1,1,34,0,1,9.0,3.0,0,0,10,1,0,1,1,4610,0.0,0,1844.0,1,0,0,0
35,35,0,35.0,0,2232.0,2760.0,0.999104744852283,0.4726947179946285,1116.0,159.42857142857142,0.1100483187062419,3.0,0.0,3.0,0.75,1,9.0,0,1,1,1,0,0,0,2,9.0,3.0,0,0,12,1,0,1,1,6696,0.0,0,3348.0,1,0,0,0
13,12,1,13.0,0,2570.0,3083.0,0.5186060248080331,0.3030124040165387,1.1136079900124844,188.0,0.1811951167273506,2.0,1.0,2.5,0.625,1,10.5,0,1,1,1,1,39,0,2,10.0,3.333333333333333,1,0,12,1,1,0,1,11844,0.0,0,4230.0,1,0,0,0
8,7,1,8.0,0,2697.0,3322.0,0.9852832965415746,0.459896983075791,1358.0,226.33333333333331,0.1854684512428298,2.0,0.0,2.0,0.5,1,7.0,0,0,1,1,1,350,0,1,12.0,4.0,1,0,12,1,0,1,0,9506,7.0,0,2716.0,1,0,0,0
36,36,0,36.0,0,1638.0,1924.0,0.4995425434583714,0.2616651418115279,0.9981718464351006,156.0,0.5762532981530343,1.0,1.0,1.5,0.375,0,7.5,0,0,1,1,1,24,0,1,9.0,3.0,0,0,9,0,1,0,0,4368,0.0,0,1638.0,0,0,1,0
47,47,0,47.0,0,2932.0,3460.0,0.9993183367416496,0.3599182004089979,1466.0,209.42857142857144,0.0825636404595629,1.0,1.0,1.5,0.375,0,7.5,0,1,1,1,1,240,0,2,8.0,2.6666666666666665,0,0,9,1,0,1,1,7330,0.0,0,2199.0,1,0,0,0
